eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
harrisalex,002878442,Alex Harris photographs and papers,notes,wife,"and foraged food. There are also images of his wife, his grandchildren, and friends. This project provided",GenderTerms
harrisalex,002878442,Alex Harris photographs and papers,notes,wife,"photographs were published in Artist's abstract: ""My wife Margaret Sartor and I were friends with Reynolds Price as",GenderTerms
harrisalex,002878442,Alex Harris photographs and papers,title,wife,"her bedroom Halifax County, North Carolina, farmer and wife Roaring Gap, North Carolina Jones County, North Carolina",GenderTerms
harrisdavidbullock,000855583,David Bullock Harris papers,notes,wife,"exporter and Confederate general; and of his father, wife, and children. Harris's father, Frederick Harris",GenderTerms
harrisdavidbullock,000855583,David Bullock Harris papers,notes,wife,"the Virginia House of Delegates, wrote letters to his wife and later to David Bullock Harris. Otherwise the papers",GenderTerms
harrisdavidbullock,000855583,David Bullock Harris papers,notes,Miss,"and financial and legal papers, including items addressed to Miss Chattie C. McNeill, St. Paul's, North Carolina",GenderTerms
harrisrencher,000855586,Rencher Nicholas Harris papers,notes,wife,". Some biographical materials and correspondence also relate to his wife, Plassie Williams Harris. In detailing the business and",GenderTerms
harrisrencher,000855586,Rencher Nicholas Harris papers,notes,wife,"and topics of concern for Rencher Nicholas Harris and his wife, Plassie Williams Harris, and associated items such as",GenderTerms
harrisrencher,000855586,Rencher Nicholas Harris papers,notes,wife,in the form of personal exchanges between Harris and his wife and family; letters dealing with his campaign and election,GenderTerms
harrisrencher,000855586,Rencher Nicholas Harris papers,notes,wife,"a chronology for the life of Plassie Williams Harris, wife of Rencher Nicholas Harris, written in her own hand",GenderTerms
hawleyfam,001043040,Hawley Family papers,notes,wife,"the Civil War from Demopolis, Alabama. Hawley's wife joined him in Alabama, and their letters to family",GenderTerms
hayeshubert,002582772,Hubert Hayes papers,notes,wife,"career of Hubert Hayes and to some extent of his wife, Leona Hayes. Includes professional and personal correspondence;",GenderTerms
healyjeanette,000894217,Jeanette Reid Healy papers,notes,wife,"Palm Beach, Florida; he was survived by his wife, a son, and two grandchildren. According to",GenderTerms
hedrickbenjamin,000856905,Benjamin Hedrick papers,notes,wife,"Hedrick's own political ambitions are regularly discouraged by his wife, who in 1857 also writes that he should not",GenderTerms
hemphillfamily,000856911,Hemphill Family papers,notes,wife,"William Ramsey. Two years after the death of his wife in 1809, he married Mary, the widow of",GenderTerms
hemphillfamily,000856911,Hemphill Family papers,notes,wife,Mexicans in 1843; encounter with Sam Houston and his wife in 1845; sending of missionaries to Liberia; establishment,GenderTerms
heschelabraham,005412628,Abraham Joshua Heschel papers,notes,wife,two pamphlets of guides to Jewish law for the new wife and an invitation to Heschel's inaugural lecture at JTS,GenderTerms
highamrobin,002508753,Robin Higham papers,notes,wife,"1950. Higham was also married in 1950 to his wife, Barbara, and the couple lived in California for",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,Miss,"Garveyite Trials, Gold Coast, Lagos, Liberia, Miss Una Brown to Marcus Garvey, Nigeria, Northern Rhodesia",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,Miss,"Garveyite Trials, Gold Coast, Lagos, Liberia, Miss Una Brown to Marcus Garvey, Nigeria, Northern Rhodesia",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,Miss,"Dissertation, Foreign Archives, M. Lit. 1969, Miss Marjory Carpenter Head Interlibrary loans Northwestern University Library Evanston,",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,wife,"pamphlets by Amy Ashwood Garvey (Marcus Garvey's first wife), Amy Jacques Garvey (Marcus Garvey's second",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,wife,"), Amy Jacques Garvey (Marcus Garvey's second wife), and Elinor Robinson White (writer, editor",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,wife,"subseries focus on the activites of Rev. Henry, his wife Edna, and their followers. Robert Hill visited the",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,notes,wife,"focuses on the activities of Reverend Claudius Henry, his wife Edna Henry, and their followers. It includes photographs",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,Miss,"Wilbur J. Carranza, President Venustiano - Mexico Carter, Miss Jeannette Carter, Marshall Carver, George Washington Casement,",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,Mistress,"Manhattan George Schuyler - Brooks, Samuel I. - Black Mistress George Schuyler - Summer School Idyll George Schuyler - Brooks",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,Mistress,"Idyll George Schuyler - Brooks, Samuel I. - Black Mistress George Schuyler - Call, Rachel - Midsummer Madness,",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,Wife,", facsimile George Schuyler - Brooks, Samuel I. - Wife on Vacation,                 facsimile George Schuyler - Brooks,",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,wife,"Group Negatives Cover Cover negatives Manno Wasoga, Joseph and wife - South Africa Wasoga, Joseph and wife - negatives",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,wife,"Joseph and wife - South Africa Wasoga, Joseph and wife - negatives Rastafarian Hill, Robert A. - CAAS Schuyler",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,wife,"Macaku Gulwa, Paul Stewart, James R., and wife, Liberia National Congress of British West Africa Inaugural Conference",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,Miss,"pins UNIA postcard Garvey, Marcus - An Apostrophe to Miss Nancy Cunnard Garvey, Marcus - God Made Us -",GenderTerms
hillrobert,006289719,Robert A. Hill Collection,title,wife,"Tells: Biography of Amy Ashwood Garvey,                 first wife of Marcus Garvey Amy Jacques Garvey - Notes on Marcus",GenderTerms
hillsusan,003261745,Susan Hill papers,title,spouse,"abortion ban, 1998 Regulation cases, 1981 Statutes, spouse notification, 1981 Burglary trespass statutes, 1983 State inspections",GenderTerms
hinsdalefamily,000856882,Hinsdale Family papers,notes,wife,", a pharmacist and amateur scientist of Fayetteville; his wife, Ellen (Devereux) Hinsdale, daughter of the",GenderTerms
hinsdalefamily,000856882,Hinsdale Family papers,notes,wife,". The papers of Ellen (Devereux) Hinsdale, wife of John W. Hinsdale, contain material pertaining to the",GenderTerms
hjones,001530457,Homer Jones papers,notes,wife,"of Jones, but also includes some materials of his wife Alice Hanson Jones, and University of Iowa professor Frank",GenderTerms
holdenwilliamwoods,000856894,William Woods Holden papers,notes,wife,"despite Holden's being incapacitated by poor health. His wife, Louisa Virginia Holden, acted in his place and",GenderTerms
holdenwilliamwoods,000856894,William Woods Holden papers,notes,wife,", including scrapbooks and account books kept by Holden's wife and daughters; Holden's memoirs, recorded by his",GenderTerms
hollandphilip,004263393,Philip Holland family photographs,notes,wife,"have been created by Corabelle Anderson, Philip Holland's wife and Pito and Isabelle's mother. The creator has",GenderTerms
holmesgeorge,000856908,George Frederick Holmes papers,notes,wife,"affairs, including financial troubles, and accounts from his wife, Eliza Lavalette (Floyd) Holmes, of the",GenderTerms
holmesgeorge,000856908,George Frederick Holmes papers,notes,wife,Frederick Holmes. Some of Perkinson's letters to his wife give glimpses of the management of the university and of,GenderTerms
holsaertfaith,004057099,Faith Holsaert papers,title,Miss,", [1964] ""I am the mother of Miss Joe Ann Christian,"" [1963] Voter registration",GenderTerms
hompicturefile,005260573,History of Medicine picture file,notes,wife,"gastric fluid from patient St. Martin's fistula, with wife and child present in room. A physician is lying",GenderTerms
hompicturefile,005260573,History of Medicine picture file,title,wife,"                        century, modern reproduction ""Dr. Syntax and his wife making an experiment in pneumatics,"" color                         photographic",GenderTerms
homprintmats,005294058,History of Medicine oversize print materials,title,Miss,"                  Florence Nightingale, 1855-1856 and undated  Miss Nightingale visiting the hut hospital at                         Balaclava, The",GenderTerms
hood,000741957,George Henry Hood papers,notes,wife,. It consists primarily of correspondence between Hood and his wife Etta written while he was travailing on business selling rubber,GenderTerms
hood,000741957,George Henry Hood papers,notes,wife,family matters and the mutual concerns of a husband and wife about being separated during his business trips. A few,GenderTerms
hoodjohn,004272294,John Hood papers,notes,wife,"Oak Hill Cemetery, Cedar Rapids, Iowa beside his wife. The copyright interests in this collection have not been",GenderTerms
hookjohn,000861220,John Hook papers,notes,wife,"letters is information on Hook's family life, his wife, his children, his father and his father's",GenderTerms
hopkinswilliam,002460477,William Swinton Bennett Hopkins papers,notes,wife,"; and the Peck family, relatives of Hopkins' wife, Lizzie. An information folder chronologically lists a portion",GenderTerms
horensteinhenry,008163273,Henry Horenstein photographs,title,wife,", Maryland Three generations from left: Elise Proctor (wife of Martin ""Baker"" Proctor),               Robin",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,'s nephew and from the hamlets. He and his wife needed someplace to live and they let him live back,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,"hamlet. Now there is just one resident left, Miss Sally Mae Henderson. This was the old Methodist church",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,"doors at Maddoxtown Baptisit Church. Maddoxtown, KY. Miss Martha Rankin whispering to Miss Eastrer. Maddoxtown, KY",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,". Maddoxtown, KY. Miss Martha Rankin whispering to Miss Eastrer. Maddoxtown, KY. William Hunt front pew",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,"me to take pictures. Hardest thing to do. Miss him everyday. New Zion, KY. Ernest Talbert",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,of 17 children from Frogtown. His father lost his wife and raised them all by himself. Walker Boy was,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,"at New Zion Days. New Zion, KY. Miss Biggerstaff standing where her house once stood in Fort Spring",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,Miss,". Zion Hill, KY. Ben, one of Miss Macy Simpson's grandchildren, in barn. Pricetown,",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,to work. He is now living there with his wife. He is still out at the training track every,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,on the left. He would come out with his wife and she would feed the chickens and he would break,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,. Rev. Byrd walks up the road from visiting his wife's grave before Frogtown Days. It was a bit,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,"heading to Flatwoods, Kentucky as Rev. Travis and his wife Billie from Maddoxtown, KY said that he had been",GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,notes,wife,me out here to show me the school. His wife Gladys Moore had gone to the Cadentown Rosenwald school and,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,title,Miss,To Jesus Rev.Harris Sunday Deacons Commuinion Jimtown Commuinion Sunday Miss Lenise Making Change Praise and Sleep Prasie Ladies Day Peaches,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,title,Miss,Doodle's Tooth Walker Boy Myrtle B. Mayor of Frogtown Miss Martha Bert and Hat Miss Biggerstaff Milward and Memories Miss,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,title,Miss,Myrtle B. Mayor of Frogtown Miss Martha Bert and Hat Miss Biggerstaff Milward and Memories Miss Margaret Ben Walter Farrier Duane,GenderTerms
hoskinssarah,006093863,Sarah Hoskins photographs,title,Miss,Miss Martha Bert and Hat Miss Biggerstaff Milward and Memories Miss Margaret Ben Walter Farrier Duane Always Horses Tom The Mulders,GenderTerms
howland,002364587,Howland-Mcintosh Family papers,notes,wife,: Ralph Howland (1793-1866) and his wife Eliza Bell Howland (1810-1883); Zephaniah,GenderTerms
howland,002364587,Howland-Mcintosh Family papers,notes,wife,"1848-1906);William F. Howland II (1876-1951);his wife, Mary Elizabeth McIntosh Howland (1878-1964);Betty Warren",GenderTerms
