eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
johnaveryboysclub,007806702,John Avery Boys' Club records,notes,Negro,"judge for Durhamâs juvenile court, asked Durhamâs Committee on Negro Affairs to find a solution for juvenile delinquency. A",RaceEuphemisms
johnsleeclark,008335505,Lee Clark Johns papers,notes,race relations,"The John Hope Franklin Center for Reconciliation, which addresses race relations in Tulsa. She was also a founding member of",RaceEuphemisms
jwtbrouillardvertfiles,003185232,J. Walter Thompson Company. Brouillard Communications vertical files,notes,Negro,". [Recruitment of African American graduates of Avondale community Negro school, quotes Booker T. Washington]",RaceEuphemisms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,racial,"by such criteria as industrialization), and their various racial and linguistic groups. They also outline JWT employees'",RaceEuphemisms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,racial,"the limits of acceptable public discourse. Several speeches include racial or ethnic jokes. Others have titles such as """,RaceEuphemisms
jwtstaffminutes,002471957,J. Walter Thompson Company. Staff Meeting Minutes,notes,troubles,particular concern since companies such as Fleischmann Yeast had legal troubles (settled out of court) over allegedly false testimonials,RaceEuphemisms
jwttreasureroffice,002273962,J. Walter Thompson Company. Treasurer's Office records,notes,Negro,"unwilling to designate themselves by race as either White or Negro, as the American forms required (Denys Scott to",RaceEuphemisms
kaine,000828722,Alice J. Cutright Kaine papers,notes,Negro,", including churches, the courthouse, a hotel, Negro houses and other homes. Letters to Kaine from her",RaceEuphemisms
kaplankivie,005140926,Kivie Kaplan papers,notes,Colored,", president of the National Association for the Advancement of Colored People (NAACP) from 1966 to 1975. The",RaceEuphemisms
kilbyjohn,000864896,John Richardson Kilby papers,notes,Negro,especially during W. J. Kilby's career; and the Negro Reformatory Association of Virginia. Several slave lists date from,RaceEuphemisms
kingdavids,004272587,David S. King papers,notes,racial,"housing discrimination; map of North Carolina congressional districts; racial inequality bill, etc.",RaceEuphemisms
kinsleyedwardw,000864903,Edward W. Kinsley correspondence,notes,Colored,"the 54th Massachusetts, and the 35th Regiments of U.S. Colored Troops; life in New Bern, North Carolina during",RaceEuphemisms
kinsleyedwardw,000864903,Edward W. Kinsley correspondence,notes,Colored,describes the celebration held by the 55th Massachusetts Regiment of Colored Troops when their salaries arrived at their camp on Folly,RaceEuphemisms
kinsleyedwardw,000864903,Edward W. Kinsley correspondence,notes,Colored,54th Massachusetts and the 35th and 38th Regiments of U.S. Colored Troops. These last two units are referred to at,RaceEuphemisms
kinsleyedwardw,000864903,Edward W. Kinsley correspondence,notes,Colored,the 1st and 2nd Regiments of North Carolina Volunteers (Colored). Reconstruction letters comment on efforts to educate and,RaceEuphemisms
kukluxklan,002477974,Ku Klux Klan collection,notes,Racial,"""Klankraft to the American Boy,""etc. Titles: ""Racial Differences,"" ""Stand Up For Your Rights!",RaceEuphemisms
kukluxklan,002477974,Ku Klux Klan collection,notes,Negro,"about the Klan's history. Issue addressing ""The Negro Question"" Targeting citizens of Greenwood, Mississippi Mass mailing",RaceEuphemisms
kukluxklan,002477974,Ku Klux Klan collection,notes,Negro,", a flyer opposing Cuban refugee relief funds. ""Negro's 23rd Psalm,"" ""Scientists Say Negro Still",RaceEuphemisms
kukluxklan,002477974,Ku Klux Klan collection,notes,Negro,"""Negro's 23rd Psalm,"" ""Scientists Say Negro Still in Ape Stage,"" ""Jews Behind Race",RaceEuphemisms
kusakabekimbeialbum,005638785,"Kimbei Kusakabe photograph album with costumes, portraits, occupations, and views of Japan",notes,colored,Kusakabe (1841-1932) features 98 hand-colored albumen prints mounted two to a page and originally bound,RaceEuphemisms
kwileckipaul,002510132,Paul Kwilecki photographs and papers,notes,race relations,"Decatur County. Throughout the collection, the themes of race relations and religious life tend to predominate. The Manuscripts Series",RaceEuphemisms
kwileckipaul,002510132,Paul Kwilecki photographs and papers,notes,racial,"excerpts from early 20th century Georgia newspapers, some on racial incidents; drafts of Kwilecki's talks; and notes",RaceEuphemisms
kwileckipaul,002510132,Paul Kwilecki photographs and papers,notes,colored,"was entirely voluntary. The balcony, originally for 'colored' people, had long since vanished. In the",RaceEuphemisms
kwileckipaul,002510132,Paul Kwilecki photographs and papers,notes,Negro,"gravestones. This one has fallen in. Grave in Negro Cemetery, Bainbridge. Dr. J. H. Griffin who built",RaceEuphemisms
lanebettye,003914553,Bettye Lane photographs,notes,racial,"of coalitions and factions that attended these demonstrations, including racial and ethnic groups, women workers, artists, Girl",RaceEuphemisms
langetaylorprize,004348210,Dorothea Lange-Paul Taylor Prize photography collection,notes,racial,"and ""colorism,"" prejudice within one's own racial community based on one's skin hue, documented and",RaceEuphemisms
ldavis,000851752,Lois Wright Richardson Davis family papers,notes,troubles,. Eunice writes of changing living situations and about her troubles dealing with a difficult neighbor or landlord. Lois's,RaceEuphemisms
learyjosephine,002474149,Josephine Napoleon Leary papers,notes,Colored,a ticket to the Edenton Amusement Blub banquet at the Colored Hotel; two historic Edenton brochures that feature Leary's,RaceEuphemisms
leechfamily,001767417,Leech Family papers,notes,negro,"detaining, and presenting prisoners. Includes several mentions of negro apprehensions (see page 13). Second ledger belonged",RaceEuphemisms
lewishine,004271951,Lewis Hine Fellowship photographs collection,notes,racial,type of development is still characterized by urban sprawl and racial segregation. The title of Joyce's project is:,RaceEuphemisms
littlejoan,003501052,Joan Little collection,notes,racism,"against rape, prisoner's rights, as well as racism and classism in the criminal justice system. Collection is",RaceEuphemisms
lupidarrin,008328098,Darrin Zammit Lupi photojournalism archive,notes,racism,"held in detention by Maltese authorities during a demonstration against racism, in Valletta July 11, 2012. Two soldiers",RaceEuphemisms
lwvd,001751739,League of Women Voters of Durham (N.C.) papers,notes,racial,"state politics. The papers also provide a window into racial politics in Durham, in particular through debates over school",RaceEuphemisms
maitlandsarah,004838540,Sarah Maitland Zine collection,notes,racism,"assault, political activism, parenting, vegan recipes, racism, bisexuality, pop culture, television shows, love",RaceEuphemisms
mangumhugh,002247848,Hugh Mangum photographs,notes,racial,"many African Americans and people who may be multi-racial. There are buildings such as barns, mills,",RaceEuphemisms
manigaultlouis,000867994,Louis Manigault papers,notes,troubles,"of working the plantations after the Civil War, particularly troubles with free labor. Civil War letters pertain to family",RaceEuphemisms
mannhorace,003086930,Horace Mann Hawthorne-Mann family correspondence,notes,colored,"'s description of the Hawaiian Islands, a fair for colored children, and family and friends. Topics include Nathaniel",RaceEuphemisms
margolinm,003979795,Morris and Dorothy Margolin film collection,notes,Racial,"• sign: ""Twenty Four Hours of Prayer for Racial Harmony in St. Georges Cathedral"" • Houses of Parliament",RaceEuphemisms
marney,000805540,Carlyle Marney papers,notes,racial,", which published many of Marney's books, and racial prejudice. Concerning prejudice see in particular the Writings and",RaceEuphemisms
marshallstanley,003501022,Stanley C. Marshall papers,notes,Negro,"that include UNICEF, the Conflict Resolution Center, the Negro Educational Emergency Drive (NEED, a project of the",RaceEuphemisms
martinjohn,000868008,John Sanford Martin papers,notes,racial,"Martin served. After 1940 there is much material on racial problems in Winston-Salem, and throughout North Carolina",RaceEuphemisms
masonlucy,000868022,Lucy Randolph Mason papers,notes,race relations,"antiwar sentiments, blacks in the labor movement, and race relations in general. There is also material on Georgia politics",RaceEuphemisms
matthews,000740861,J. B. Matthews papers,notes,Negro,"Women Strike for Peace, Black Panther Party, National Negro Labor Council, and Revolutionary Action Movement. Other representative",RaceEuphemisms
mckellarallen,009281206,Allen L. McKellar papers,notes,Colored,"Abbeville, South Carolina. He graduated from South Carolina Colored Agricultural and Mechanical College (now South Carolina State University",RaceEuphemisms
mckellarallen,009281206,Allen L. McKellar papers,notes,Negro,"pins, car stickers and contests. Includes: The Negro Market in Perspective; Selling to Industry and Their Agencies",RaceEuphemisms
meyermarshall,003398699,Marshall T. Meyer papers,notes,Race Relations,"de Fundacion Memoria Connadep/Enevista, n.d. ""Race Relations,"" Charlie Rose, n.d. ""When Bad",RaceEuphemisms
mfaarchive,006644728,Master of Fine Arts in Experimental and Documentary Arts collection,notes,race relations,"explore the legacies of slavery and war, class and race relations, and segregation in a Southern town. The filmmaker",RaceEuphemisms
mfaarchive,006644728,Master of Fine Arts in Experimental and Documentary Arts collection,notes,racial,"the questions that history leaves us with today, regarding racial identity and segregation, industrialization and labor, and gentrification",RaceEuphemisms
millermaynard,004272668,Maynard Miller photograph album of occupied Japan,notes,Negro,"of discrimination -- one about Senator Bilbo and ""the Negro problem"" in Mississippi (1 p.), and",RaceEuphemisms
mississippisummerprojectoralhistories,009407186,1964 Mississippi Summer Project Oral Histories,notes,Racial,"Federated Organizations, whose member organizations included the Congress of Racial Equality (CORE), the Student Non-violent",RaceEuphemisms
mississippisummerprojectoralhistories,009407186,1964 Mississippi Summer Project Oral Histories,notes,Colored,"SNCC), the National Assocation for the Advancement of Colored People (NAACP), and the Southern Christian Leadership",RaceEuphemisms
mississippisummerprojectoralhistories,009407186,1964 Mississippi Summer Project Oral Histories,notes,racial,"of the larger United States to voter suppression based on racial discrimination. The murders of Project volunteers James Chaney,",RaceEuphemisms
mitchelltobacco,007451910,Terence Mitchell collection of tobacco-related ephemera,notes,colored,", from Will's Cigarettes. 1 has a red colored background with no identifying brand and could be from another",RaceEuphemisms
